date,score,media_weight
2016-10-14,1.0,2.082947602295871
2016-10-15,-1.0,-0.9416514717374317
2016-10-16,0.0,0.0
2016-10-17,0.0,0.0
2016-10-18,0.0,0.0
2016-10-19,0.0,0.0
2016-10-20,0.0,0.0
2016-10-21,0.0,0.0
2016-10-22,0.0,0.0
2016-10-23,0.0,0.0
2016-10-24,0.0,0.0
2016-10-25,0.0,0.0
2016-10-26,0.0,0.0
2016-10-27,-1.0,-0.9416514717374317
2016-10-28,0.0,0.2532782890957944
2016-10-29,1.0,1.0414738011479354
2016-10-30,-1.0,-0.7985456324497421
2016-10-31,0.0,0.0
2016-11-01,1.0,0.8934410912828178
2016-11-02,0.0,0.0
2016-11-03,0.0,0.0
2016-11-04,1.0,1.0414738011479354
2016-11-05,0.0,0.0
2016-11-06,0.0,0.0
2016-11-07,1.0,0.9028312788906009
2016-11-08,1.0,1.0783184838417395
2016-11-09,0.0,0.0
2016-11-10,1.0,1.0414738011479354
2016-11-11,0.0,0.0
2016-11-12,0.0,0.0
2016-11-13,0.0,0.0
2016-11-14,0.0,0.0
2016-11-15,-1.0,-0.8984614631599558
2016-11-16,0.0,0.0
2016-11-17,0.0,0.0
2016-11-18,0.0,0.0
2016-11-19,0.0,0.0
2016-11-20,0.0,0.0
2016-11-21,0.0,0.0
2016-11-22,0.0,0.0
2016-11-23,0.0,0.0
2016-11-24,1.0,1.194929760833226
2016-11-25,0.0,0.0
2016-11-26,0.0,0.0
2016-11-27,0.0,0.0
2016-11-28,0.0,-0.9416514717374317
2016-11-29,0.0,0.0
2016-11-30,1.0,1.6622295410403258
2016-12-01,0.0,0.0
2016-12-02,1.0,1.0414738011479354
2016-12-03,0.0,0.0
2016-12-04,0.0,0.0
2016-12-05,-1.0,-0.5177808160202819
2016-12-06,1.0,0.7573490798778988
2016-12-07,0.0,0.0
2016-12-08,-1.0,-0.9416514717374317
2016-12-09,-1.0,-0.9861234655755204
2016-12-10,0.0,0.0
2016-12-11,-1.0,-0.7985456324497421
2016-12-12,0.0,-0.5527862924445662
2016-12-13,0.0,0.0
2016-12-14,0.0,0.0
2016-12-15,1.0,1.0414738011479354
2016-12-16,0.0,-0.9416514717374317
2016-12-17,0.0,0.0
2016-12-18,0.0,0.0
2016-12-19,0.0,0.0
2016-12-20,-1.0,-0.9416514717374317
2016-12-21,0.0,0.0
2016-12-22,1.0,1.8204260381541282
2016-12-23,0.0,-0.3344310365893103
2016-12-24,-1.0,-0.7975536674122793
2016-12-25,0.0,0.0
2016-12-26,1.0,0.8345210653055344
2016-12-27,0.0,0.0
2016-12-28,1.0,0.5559687000328911
2016-12-29,0.0,0.2964682976732703
2016-12-30,0.0,-0.36790889988564457
2016-12-31,-1.0,-0.9355590062111803
2017-01-01,-1.0,-0.7985456324497421
2017-01-02,0.0,0.0
2017-01-03,0.0,0.0
2017-01-04,-1.0,-0.8984614631599558
2017-01-05,1.0,1.086644475927048
2017-01-06,-1.0,-0.7985456324497421
2017-01-07,-1.0,-0.7975536674122793
2017-01-08,-1.0,-0.9416514717374317
2017-01-09,-1.0,-1.446227383727384
2017-01-10,0.0,0.0
2017-01-11,1.0,1.2871247790994451
2017-01-12,-1.0,-0.501085369739009
2017-01-13,-1.0,-0.9416514717374317
2017-01-14,0.0,0.06747453738857734
2017-01-15,-1.0,-1.446227383727384
2017-01-16,-1.0,-1.446227383727384
2017-01-17,0.0,0.0
2017-01-18,0.0,-0.9416514717374317
2017-01-19,0.0,0.0
2017-01-20,0.0,0.0
2017-01-21,0.0,0.0
2017-01-22,-1.0,-1.9348877561651965
2017-01-23,0.0,0.0
2017-01-24,1.0,1.194929760833226
2017-01-25,-1.0,-1.1396809712027105
2017-01-26,0.0,0.0
2017-01-27,0.0,0.2964682976732703
2017-01-28,0.0,0.0
2017-01-29,1.0,1.0414738011479354
2017-01-30,-1.0,-0.9355590062111803
2017-01-31,-1.0,-2.674099511599512
2017-02-01,-1.0,-0.8984614631599558
2017-02-02,-1.0,-2.0254257952844075
2017-02-03,1.0,2.2364035619811613
2017-02-04,0.0,0.0
2017-02-05,0.0,0.0
2017-02-06,0.0,0.0
2017-02-07,1.0,0.8345210653055344
2017-02-08,0.0,0.0
2017-02-09,0.0,0.0
2017-02-10,0.0,-0.8984614631599558
2017-02-11,1.0,1.194929760833226
2017-02-12,0.0,0.0
2017-02-13,0.0,-0.005020371877137997
2017-02-14,0.0,0.0
2017-02-15,0.0,0.0
2017-02-16,0.0,0.0
2017-02-17,-1.0,-1.446227383727384
2017-02-18,0.0,0.0
2017-02-19,0.0,0.0
2017-02-20,0.0,0.0
2017-02-21,-1.0,-0.8984614631599558
2017-02-22,-1.0,-1.927774937312952
2017-02-23,0.0,0.0
2017-02-24,0.0,0.0
2017-02-25,0.0,0.0
2017-02-26,1.0,1.0414738011479354
2017-02-27,0.0,0.0
2017-02-28,1.0,1.0783184838417395
2017-03-01,1.0,4.105585838863888
2017-03-02,0.0,0.1294312794590312
2017-03-03,1.0,1.6622295410403258
2017-03-04,-1.0,-1.4790544821032627
2017-03-05,0.0,0.0
2017-03-06,0.0,0.0
2017-03-07,1.0,1.1935022214627475
2017-03-08,0.0,0.0
2017-03-09,-1.0,-0.9355590062111803
2017-03-10,-1.0,-2.34468884688734
2017-03-11,0.0,0.0
2017-03-12,1.0,1.009126009126009
2017-03-13,0.0,0.0
2017-03-14,0.0,0.0
2017-03-15,-1.0,-0.8984614631599558
2017-03-16,0.0,0.0
2017-03-17,0.0,0.0
2017-03-18,0.0,0.0
2017-03-19,-1.0,-1.227872127872128
2017-03-20,0.0,0.0
2017-03-21,-1.0,-1.446227383727384
2017-03-22,-1.0,-0.7975536674122793
2017-03-23,-1.0,-0.7975536674122793
2017-03-24,-1.0,-1.7969229263199116
2017-03-25,0.0,0.0
2017-03-26,0.0,0.0
2017-03-27,0.0,0.0
2017-03-28,-1.0,-0.7975536674122793
2017-03-29,0.0,0.0
2017-03-30,1.0,1.0414738011479354
2017-03-31,-1.0,-0.7985456324497421
2017-04-01,0.0,0.0
2017-04-02,0.0,0.0
2017-04-03,0.0,0.0
2017-04-04,1.0,1.0783184838417395
2017-04-05,-1.0,-4.775331035534806
2017-04-06,-1.0,-0.7975536674122793
2017-04-07,1.0,2.018252018252018
2017-04-08,0.0,0.0
2017-04-09,0.0,0.0
2017-04-10,0.0,0.0
2017-04-11,-1.0,-1.0364262930052406
2017-04-12,0.0,0.0
2017-04-13,-1.0,-0.9416514717374317
2017-04-14,-1.0,-4.275725027208417
2017-04-15,-1.0,-0.9861234655755204
2017-04-16,0.0,0.0
2017-04-17,1.0,0.8345210653055344
2017-04-18,0.0,0.0
2017-04-19,0.0,0.0
2017-04-20,0.0,0.0
2017-04-21,1.0,1.0414738011479354
2017-04-22,1.0,1.009126009126009
2017-04-23,0.0,0.0
2017-04-24,0.0,-0.9416514717374317
2017-04-25,-1.0,-1.7969229263199116
2017-04-26,0.0,0.0
2017-04-27,-1.0,-0.7556614765757804
2017-04-28,0.0,0.24392013373565613
2017-04-29,-1.0,-1.739205139149711
2017-04-30,-1.0,-0.7985456324497421
2017-05-01,0.0,0.0
2017-05-02,0.0,0.0
2017-05-03,0.0,0.0
2017-05-04,1.0,0.8277084757347914
2017-05-05,1.0,1.0783184838417395
2017-05-06,0.0,0.0
2017-05-07,0.0,0.0
2017-05-08,-1.0,-0.8984614631599558
2017-05-09,-1.0,-1.8401129348973875
2017-05-10,0.0,0.0
2017-05-11,-1.0,-1.446227383727384
2017-05-12,0.0,0.0
2017-05-13,0.0,0.0
2017-05-14,0.0,0.0
2017-05-15,0.0,0.0
2017-05-16,0.0,0.0
2017-05-17,-1.0,-1.446227383727384
2017-05-18,0.0,0.0
2017-05-19,1.0,1.0783184838417395
2017-05-20,1.0,0.9028312788906009
2017-05-21,0.0,0.0
2017-05-22,-1.0,-0.8984614631599558
2017-05-23,1.0,1.0783184838417395
2017-05-24,0.0,0.0
2017-05-25,0.0,0.0
2017-05-26,0.0,0.0
2017-05-27,0.0,0.0
2017-05-28,1.0,1.0783184838417395
2017-05-29,0.0,0.0
2017-05-30,-1.0,-1.696015130572235
2017-05-31,-1.0,-0.9416514717374317
2017-06-01,1.0,0.8934410912828178
2017-06-02,1.0,1.194929760833226
2017-06-03,0.0,0.0
2017-06-04,0.0,0.0
2017-06-05,1.0,1.7279621565883523
2017-06-06,0.0,0.11006997094907756
2017-06-07,1.0,1.194929760833226
2017-06-08,-1.0,-2.34468884688734
2017-06-09,0.0,0.0
2017-06-10,0.0,0.0
2017-06-11,1.0,0.8345210653055344
2017-06-12,0.0,0.0
2017-06-13,1.0,1.0414738011479354
2017-06-14,0.0,0.0
2017-06-15,-1.0,-0.501085369739009
2017-06-16,-1.0,-2.9618935016871473
2017-06-17,-1.0,-2.213626242817151
2017-06-18,1.0,1.0463169642857142
2017-06-19,1.0,2.2364035619811613
2017-06-20,1.0,0.8015786982666324
2017-06-21,0.0,0.0
2017-06-22,1.0,1.5923058542541728
2017-06-23,0.0,0.0
2017-06-24,-1.0,-0.7975536674122793
2017-06-25,0.0,0.0
2017-06-26,0.0,0.0
2017-06-27,0.0,0.0
2017-06-28,0.0,0.0
2017-06-29,0.0,0.0
2017-06-30,1.0,1.194929760833226
2017-07-01,0.0,0.0
2017-07-02,0.0,0.0
2017-07-03,0.0,0.0
2017-07-04,0.0,0.0
2017-07-05,0.0,0.0
2017-07-06,0.0,0.0
