Date,score,vote,weighted_votes
2021-02-24 00:00:00,0.0,0.0,0.0
2021-02-24 08:00:00,0.0,0.0,0.0
2021-02-24 16:00:00,0.0,0.0,0.0
2021-02-25 00:00:00,0.0,0.0,0.0
2021-02-25 08:00:00,0.0,0.0,0.0
2021-02-25 16:00:00,0.0,0.0,0.0
2021-02-26 00:00:00,0.0,0.0,0.0
2021-02-26 08:00:00,0.0,0.0,0.0
2021-02-26 16:00:00,0.0,0.0,0.0
2021-02-27 00:00:00,0.0,0.0,0.0
2021-02-27 08:00:00,0.0,0.0,0.0
2021-02-27 16:00:00,0.0,0.0,0.0
2021-02-28 00:00:00,0.0,0.0,0.0
2021-02-28 08:00:00,0.0,0.0,0.0
2021-02-28 16:00:00,0.0,0.0,0.0
2021-03-01 00:00:00,0.0,0.0,0.0
2021-03-01 08:00:00,-0.004790837614578835,1.0,0.7228065597717066
2021-03-01 16:00:00,0.0,0.0,0.0
2021-03-02 00:00:00,0.0,0.0,0.0
2021-03-02 08:00:00,0.0,0.0,0.0
2021-03-02 16:00:00,0.0,0.0,0.0
2021-03-03 00:00:00,0.0,0.0,0.0
2021-03-03 08:00:00,0.0834287705809432,4.0,2.248667509838333
2021-03-03 16:00:00,0.0,0.0,0.0
2021-03-04 00:00:00,0.0,0.0,0.0
2021-03-04 08:00:00,-0.05090498857012795,-1.0,-0.7996047789921729
2021-03-04 16:00:00,0.0,0.0,0.0
2021-03-05 00:00:00,0.0,0.0,0.0
2021-03-05 08:00:00,0.0,0.0,0.0
2021-03-05 16:00:00,0.0,0.0,0.0
2021-03-06 00:00:00,0.0,0.0,0.0
2021-03-06 08:00:00,0.0,0.0,0.0
2021-03-06 16:00:00,0.0,0.0,0.0
2021-03-07 00:00:00,0.0,0.0,0.0
2021-03-07 08:00:00,0.0,0.0,0.0
2021-03-07 16:00:00,0.0,0.0,0.0
2021-03-08 00:00:00,0.0,0.0,0.0
2021-03-08 08:00:00,0.0,0.0,0.0
2021-03-08 16:00:00,0.0,0.0,0.0
2021-03-09 00:00:00,0.0,0.0,0.0
2021-03-09 08:00:00,0.0,0.0,0.0
2021-03-09 16:00:00,0.0,0.0,0.0
2021-03-10 00:00:00,0.0,0.0,0.0
2021-03-10 08:00:00,0.0,0.0,0.0
2021-03-10 16:00:00,0.0,0.0,0.0
2021-03-11 00:00:00,0.0,0.0,0.0
2021-03-11 08:00:00,0.0,0.0,0.0
2021-03-11 16:00:00,0.0,0.0,0.0
2021-03-12 00:00:00,0.0,0.0,0.0
2021-03-12 08:00:00,0.0,0.0,0.0
2021-03-12 16:00:00,0.0,0.0,0.0
2021-03-13 00:00:00,0.0,0.0,0.0
2021-03-13 08:00:00,0.0,0.0,0.0
2021-03-13 16:00:00,0.0,0.0,0.0
2021-03-14 00:00:00,0.0,0.0,0.0
2021-03-14 08:00:00,0.0,0.0,0.0
2021-03-14 16:00:00,0.0,0.0,0.0
2021-03-15 00:00:00,0.0,0.0,0.0
2021-03-15 08:00:00,0.0,0.0,0.0
2021-03-15 16:00:00,0.0,0.0,0.0
2021-03-16 00:00:00,0.0,0.0,0.0
2021-03-16 08:00:00,0.0,0.0,0.0
2021-03-16 16:00:00,0.0,0.0,0.0
2021-03-17 00:00:00,0.09335493421597385,2.0,0.9844896966606468
2021-03-17 08:00:00,0.0,0.0,0.0
2021-03-17 16:00:00,0.0,0.0,0.0
2021-03-18 00:00:00,0.0,0.0,0.0
2021-03-18 08:00:00,0.0,0.0,0.0
2021-03-18 16:00:00,0.0,0.0,0.0
2021-03-19 00:00:00,0.0,0.0,0.0
2021-03-19 08:00:00,0.0,0.0,0.0
2021-03-19 16:00:00,0.0,0.0,0.0
2021-03-20 00:00:00,0.0,0.0,0.0
2021-03-20 08:00:00,0.0,0.0,0.0
2021-03-20 16:00:00,0.0,0.0,0.0
2021-03-21 00:00:00,0.0,0.0,0.0
2021-03-21 08:00:00,0.0,0.0,0.0
2021-03-21 16:00:00,0.0,0.0,0.0
2021-03-22 00:00:00,0.0,0.0,0.0
2021-03-22 08:00:00,0.0,0.0,0.0
2021-03-22 16:00:00,0.0,0.0,0.0
2021-03-23 00:00:00,0.0,0.0,0.0
2021-03-23 08:00:00,0.0,0.0,0.0
2021-03-23 16:00:00,0.0,0.0,0.0
2021-03-24 00:00:00,0.0,0.0,0.0
2021-03-24 08:00:00,0.0,0.0,0.0
2021-03-24 16:00:00,0.0,0.0,0.0
2021-03-25 00:00:00,0.0,0.0,0.0
2021-03-25 08:00:00,0.0,0.0,0.0
2021-03-25 16:00:00,0.0,0.0,0.0
2021-03-26 00:00:00,0.0,0.0,0.0
2021-03-26 08:00:00,-0.03851273119513908,-1.0,-0.6363946020268197
2021-03-26 16:00:00,0.0,0.0,0.0
2021-03-27 00:00:00,0.0,0.0,0.0
2021-03-27 08:00:00,0.11184575115535722,3.0,1.6348057694243758
2021-03-27 16:00:00,0.0,0.0,0.0
2021-03-28 00:00:00,0.0,0.0,0.0
2021-03-28 08:00:00,0.0,0.0,0.0
2021-03-28 16:00:00,0.0,0.0,0.0
2021-03-29 00:00:00,0.0,0.0,0.0
2021-03-29 08:00:00,0.06297619986845437,2.0,1.3016115982781684
