Date,score,vote,weighted_votes,pred
2021-03-02 00:00:00,0.01789013891735483,1.0,0.49619654190486207,0.9923930838097241
2021-03-02 12:00:00,-5.556621726537992e-17,0.0,0.0,0.0
2021-03-03 00:00:00,0.0,0.0,0.0,0.0
2021-03-03 12:00:00,-0.12495866743820777,-1.0,-0.5038034580951379,-1.0076069161902759
2021-03-04 00:00:00,-0.12504133256179212,-1.0,-0.49619654190486207,-0.9923930838097241
2021-03-04 12:00:00,0.021995219032260947,1.0,0.5038034580951379,1.0076069161902759
2021-03-05 00:00:00,0.022147923901185328,1.0,0.49619654190486207,0.9923930838097241
2021-03-05 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-06 00:00:00,0.12495866743820788,1.0,0.5038034580951379,1.0076069161902759
2021-03-06 12:00:00,0.18257415095128626,2.0,1.0,2.0
2021-03-07 00:00:00,0.0,0.0,0.0,0.0
2021-03-07 12:00:00,0.0,0.0,0.0,0.0
2021-03-08 00:00:00,0.0,0.0,0.0,0.0
2021-03-08 12:00:00,0.058018359707476486,1.0,0.49619654190486207,0.9923930838097241
2021-03-09 00:00:00,0.12495866743820788,1.0,0.5038034580951379,1.0076069161902759
2021-03-09 12:00:00,0.1111470200952344,0.0,-0.007606916190275847,-0.015213832380551694
2021-03-10 00:00:00,-0.013705704979621851,-1.0,-0.49619654190486207,-0.9923930838097241
2021-03-10 12:00:00,3.0438704475445666e-17,0.0,0.0,0.0
2021-03-11 00:00:00,0.0,0.0,0.0,0.0
2021-03-11 12:00:00,0.04468506584138798,1.0,0.5038034580951379,1.0076069161902759
2021-03-12 00:00:00,0.0,0.0,0.0,0.0
2021-03-12 12:00:00,0.04427603124590508,1.0,0.49619654190486207,0.9923930838097241
2021-03-13 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-13 12:00:00,1.0189582530650609e-16,0.0,0.0,0.0
2021-03-14 00:00:00,0.0,0.0,0.0,0.0
2021-03-14 12:00:00,5.549279588655046e-17,0.0,0.0,0.0
2021-03-15 00:00:00,0.0,0.0,0.0,0.0
2021-03-15 12:00:00,0.12495866743820788,1.0,0.5038034580951379,1.0076069161902759
2021-03-16 00:00:00,0.10274942435247211,0.0,-0.007606916190275847,-0.015213832380551694
2021-03-16 12:00:00,1.1102230246251564e-16,0.0,0.0,0.0
2021-03-17 00:00:00,7.138802443774683e-17,0.0,0.0,0.0
2021-03-17 12:00:00,0.01633005646998282,1.0,0.5038034580951379,1.0076069161902759
2021-03-18 00:00:00,0.0,0.0,0.0,0.0
2021-03-18 12:00:00,0.08517402870102025,2.0,1.0,2.0
2021-03-19 00:00:00,0.06893304230970602,1.0,0.49619654190486207,0.9923930838097241
2021-03-19 12:00:00,0.03201491992594049,1.0,0.5038034580951379,1.0076069161902759
2021-03-20 00:00:00,0.0,0.0,0.0,0.0
2021-03-20 12:00:00,0.031470061850662735,1.0,0.49619654190486207,0.9923930838097241
2021-03-21 00:00:00,0.0,0.0,0.0,0.0
2021-03-21 12:00:00,0.0,0.0,0.0,0.0
2021-03-22 00:00:00,0.025356776129355687,1.0,0.5038034580951379,1.0076069161902759
2021-03-22 12:00:00,0.024858896257252648,1.0,0.49619654190486207,0.9923930838097241
2021-03-23 00:00:00,0.0,0.0,0.0,0.0
2021-03-23 12:00:00,0.0,0.0,0.0,0.0
2021-03-24 00:00:00,0.0,0.0,0.0,0.0
2021-03-24 12:00:00,-5.545608519713573e-17,0.0,0.0,0.0
2021-03-25 00:00:00,0.0,0.0,0.0,0.0
2021-03-25 12:00:00,0.02661040171000131,1.0,0.5038034580951379,1.0076069161902759
2021-03-26 00:00:00,-0.05197949404596553,-1.0,-0.5038034580951379,-1.0076069161902759
2021-03-26 12:00:00,0.05236773756861386,1.0,0.49619654190486207,0.9923930838097241
2021-03-27 00:00:00,-0.0018971543554288928,0.0,0.007606916190275847,0.015213832380551694
2021-03-27 12:00:00,0.06143127090583594,1.0,0.49619654190486207,0.9923930838097241
2021-03-28 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-28 12:00:00,0.0,0.0,0.0,0.0
2021-03-29 00:00:00,0.0,0.0,0.0,0.0
2021-03-29 12:00:00,0.12495866743820788,1.0,0.5038034580951379,1.0076069161902759
