Date,score,vote,weighted_votes,pred
2021-02-10 00:00:00,-0.020216568974380855,-2.0,-0.5459683881124504,-1.0919367762249008
2021-02-10 08:00:00,-0.010825520612925348,-2.0,-0.4445238050227644,-0.8890476100455288
2021-02-10 16:00:00,0.0,0.0,0.0,0.0
2021-02-11 00:00:00,0.00430289386815175,0.0,0.05588631842936844,0.11177263685873688
2021-02-11 08:00:00,0.001288325844140915,0.0,-0.009507806864785084,-0.01901561372957017
2021-02-11 16:00:00,0.0,0.0,0.0,0.0
2021-02-12 00:00:00,-0.011145249391574831,-1.0,-0.2777380974886178,-0.5554761949772355
2021-02-12 08:00:00,-0.011954225027860992,-2.0,-0.5279431592146842,-1.0558863184293683
2021-02-12 16:00:00,0.0,0.0,0.0,0.0
2021-02-13 00:00:00,0.08493383399592,-1.0,-0.21750799907898966,-0.4350159981579793
2021-02-13 08:00:00,0.07621543884588534,0.0,0.05588631842936844,0.11177263685873688
2021-02-13 16:00:00,0.0,0.0,0.0,0.0
2021-02-14 00:00:00,0.0,0.0,0.0,0.0
2021-02-14 08:00:00,0.08230683994017064,0.0,-0.009507806864785084,-0.01901561372957017
2021-02-14 16:00:00,0.0,0.0,0.0,0.0
2021-02-15 00:00:00,0.10596262688981885,2.0,0.4995898765478671,0.9991797530957341
2021-02-15 08:00:00,0.022517293997102165,0.0,-0.04555826466031755,-0.0911165293206351
2021-02-15 16:00:00,0.0,0.0,0.0,0.0
2021-02-16 00:00:00,-0.012410849217755754,-2.0,-0.5099179303169179,-1.0198358606338358
2021-02-16 08:00:00,0.0006430218326214897,0.0,0.009507806864785084,0.01901561372957017
2021-02-16 16:00:00,0.0,0.0,0.0,0.0
2021-02-17 00:00:00,0.07198106467410416,0.0,0.05588631842936844,0.11177263685873688
2021-02-17 08:00:00,0.05671952467244275,0.0,-0.009507806864785084,-0.01901561372957017
2021-02-17 16:00:00,0.0,0.0,0.0,0.0
2021-02-18 00:00:00,0.08485614322722808,2.0,0.4995898765478671,0.9991797530957341
2021-02-18 08:00:00,0.0771242591362022,0.0,-0.04555826466031755,-0.0911165293206351
2021-02-18 16:00:00,0.0,0.0,0.0,0.0
2021-02-19 00:00:00,0.014068246859206312,0.0,0.04555826466031755,0.0911165293206351
2021-02-19 08:00:00,0.00795323163477484,0.0,-0.04555826466031755,-0.0911165293206351
2021-02-19 16:00:00,0.0,0.0,0.0,0.0
2021-02-20 00:00:00,0.10817710857654292,0.0,0.04555826466031755,0.0911165293206351
2021-02-20 08:00:00,0.0987622592675111,2.0,0.5099179303169179,1.0198358606338358
2021-02-20 16:00:00,0.0,0.0,0.0,0.0
2021-02-21 00:00:00,0.18060068999051776,2.0,0.5459683881124504,1.0919367762249008
2021-02-21 08:00:00,0.1570274464240316,2.0,0.4445238050227644,0.8890476100455288
2021-02-21 16:00:00,0.0,0.0,0.0,0.0
2021-02-22 00:00:00,0.09780174937087113,2.0,0.4995898765478671,0.9991797530957341
2021-02-22 08:00:00,0.08101666083329272,0.0,-0.04555826466031755,-0.0911165293206351
2021-02-22 16:00:00,0.0,0.0,0.0,0.0
2021-02-23 00:00:00,0.045870060184913394,0.0,0.04555826466031755,0.0911165293206351
2021-02-23 08:00:00,-0.0036728220824169145,-1.0,-0.2777380974886178,-0.5554761949772355
2021-02-23 16:00:00,0.0,0.0,0.0,0.0
2021-02-24 00:00:00,-0.005350925483157045,-2.0,-0.5279431592146842,-1.0558863184293683
2021-02-24 08:00:00,-0.001358629861717935,-1.0,-0.21750799907898966,-0.4350159981579793
2021-02-24 16:00:00,0.0,0.0,0.0,0.0
2021-02-25 00:00:00,0.024547014561144755,0.0,0.05588631842936844,0.11177263685873688
2021-02-25 08:00:00,0.0158757346390218,0.0,-0.009507806864785084,-0.01901561372957017
2021-02-25 16:00:00,0.0,0.0,0.0,0.0
2021-02-26 00:00:00,0.01962341120937544,2.0,0.4995898765478671,0.9991797530957341
2021-02-26 08:00:00,0.016121852601502135,0.0,-0.04555826466031755,-0.0911165293206351
2021-02-26 16:00:00,0.0,0.0,0.0,0.0
2021-02-27 00:00:00,0.09334762069382432,0.0,0.04555826466031755,0.0911165293206351
2021-02-27 08:00:00,0.08443871378343899,0.0,0.05588631842936844,0.11177263685873688
2021-02-27 16:00:00,0.0,0.0,0.0,0.0
2021-02-28 00:00:00,0.0,0.0,0.0,0.0
2021-02-28 08:00:00,0.09124978357520008,2.0,0.5459683881124504,1.0919367762249008
2021-02-28 16:00:00,0.0,0.0,0.0,0.0
2021-03-01 00:00:00,0.10780588235443762,3.0,0.7729841940562252,1.5459683881124504
2021-03-01 08:00:00,0.08992564282834228,4.0,1.0,2.0
2021-03-01 16:00:00,0.0,0.0,0.0,0.0
2021-03-02 00:00:00,0.12798237177251023,4.0,1.0,2.0
2021-03-02 08:00:00,0.11232099916198829,2.0,0.5099179303169179,1.0198358606338358
2021-03-02 16:00:00,0.0,0.0,0.0,0.0
2021-03-03 00:00:00,0.07794711837711005,2.0,0.5459683881124504,1.0919367762249008
2021-03-03 08:00:00,0.07707147629087785,4.0,1.0,2.0
2021-03-03 16:00:00,0.0,0.0,0.0,0.0
2021-03-04 00:00:00,0.06994922577152408,4.0,1.0,2.0
2021-03-04 08:00:00,0.06451014724921597,4.0,1.0,2.0
2021-03-04 16:00:00,0.0,0.0,0.0,0.0
2021-03-05 00:00:00,0.042344421489060584,4.0,1.0,2.0
2021-03-05 08:00:00,0.033853340537578935,4.0,1.0,2.0
2021-03-05 16:00:00,0.0,0.0,0.0,0.0
2021-03-06 00:00:00,0.11244268067297247,4.0,1.0,2.0
2021-03-06 08:00:00,0.08713406339778379,0.0,-0.04555826466031755,-0.0911165293206351
2021-03-06 16:00:00,0.0,0.0,0.0,0.0
2021-03-07 00:00:00,0.0,0.0,0.0,0.0
2021-03-07 08:00:00,0.014424241151565487,1.0,0.2777380974886178,0.5554761949772355
2021-03-07 16:00:00,0.0,0.0,0.0,0.0
2021-03-08 00:00:00,0.0,0.0,0.0,0.0
2021-03-08 08:00:00,0.01626525568383238,2.0,0.5279431592146842,1.0558863184293683
2021-03-08 16:00:00,0.0,0.0,0.0,0.0
2021-03-09 00:00:00,0.08274403546080958,3.0,0.7729841940562252,1.5459683881124504
2021-03-09 08:00:00,0.07439066450015576,4.0,1.0,2.0
2021-03-09 16:00:00,0.0,0.0,0.0,0.0
2021-03-10 00:00:00,0.0,0.0,0.0,0.0
2021-03-10 08:00:00,0.06818204305619441,4.0,1.0,2.0
2021-03-10 16:00:00,0.0,0.0,0.0,0.0
2021-03-11 00:00:00,0.0,0.0,0.0,0.0
2021-03-11 08:00:00,0.06452939636299053,4.0,1.0,2.0
2021-03-11 16:00:00,0.0,0.0,0.0,0.0
2021-03-12 00:00:00,0.1078873351942833,4.0,1.0,2.0
2021-03-12 08:00:00,0.09729752085845768,4.0,1.0,2.0
2021-03-12 16:00:00,0.0,0.0,0.0,0.0
2021-03-13 00:00:00,0.19144029159584675,4.0,1.0,2.0
2021-03-13 08:00:00,0.1729951170018442,4.0,1.0,2.0
2021-03-13 16:00:00,0.0,0.0,0.0,0.0
2021-03-14 00:00:00,0.0,0.0,0.0,0.0
2021-03-14 08:00:00,0.10605183305189442,4.0,1.0,2.0
2021-03-14 16:00:00,0.0,0.0,0.0,0.0
2021-03-15 00:00:00,0.18540297804921974,4.0,1.0,2.0
2021-03-15 08:00:00,0.08406385755529487,2.0,0.4445238050227644,0.8890476100455288
2021-03-15 16:00:00,0.0,0.0,0.0,0.0
2021-03-16 00:00:00,0.11178473188747944,2.0,0.4995898765478671,0.9991797530957341
2021-03-16 08:00:00,0.09241654207537463,0.0,-0.04555826466031755,-0.0911165293206351
2021-03-16 16:00:00,0.0,0.0,0.0,0.0
2021-03-17 00:00:00,0.11016944374787187,2.0,0.5459683881124504,1.0919367762249008
2021-03-17 08:00:00,0.09811411316987698,4.0,1.0,2.0
2021-03-17 16:00:00,0.0,0.0,0.0,0.0
2021-03-18 00:00:00,0.0,0.0,0.0,0.0
2021-03-18 08:00:00,0.07806190296003897,4.0,1.0,2.0
2021-03-18 16:00:00,0.0,0.0,0.0,0.0
2021-03-19 00:00:00,0.02645719329214475,1.0,0.2777380974886178,0.5554761949772355
2021-03-19 08:00:00,0.022185507889167812,2.0,0.5279431592146842,1.0558863184293683
2021-03-19 16:00:00,0.0,0.0,0.0,0.0
2021-03-20 00:00:00,0.0,0.0,0.0,0.0
2021-03-20 08:00:00,0.04181238418330394,3.0,0.7729841940562252,1.5459683881124504
2021-03-20 16:00:00,0.0,0.0,0.0,0.0
2021-03-21 00:00:00,0.0,0.0,0.0,0.0
2021-03-21 08:00:00,0.07838324581316558,4.0,1.0,2.0
2021-03-21 16:00:00,0.0,0.0,0.0,0.0
2021-03-22 00:00:00,0.0685941618066233,2.0,0.5459683881124504,1.0919367762249008
2021-03-22 08:00:00,0.06228131796102754,2.0,0.4445238050227644,0.8890476100455288
2021-03-22 16:00:00,0.0,0.0,0.0,0.0
2021-03-23 00:00:00,0.06487613718281773,2.0,0.4995898765478671,0.9991797530957341
2021-03-23 08:00:00,0.030350001879919278,2.0,0.5099179303169179,1.0198358606338358
2021-03-23 16:00:00,0.0,0.0,0.0,0.0
2021-03-24 00:00:00,0.05678265612844256,2.0,0.5459683881124504,1.0919367762249008
2021-03-24 08:00:00,0.05375214205095056,4.0,1.0,2.0
2021-03-24 16:00:00,0.0,0.0,0.0,0.0
2021-03-25 00:00:00,0.03629926277193334,2.0,0.4445238050227644,0.8890476100455288
2021-03-25 08:00:00,0.03913364835874672,2.0,0.4995898765478671,0.9991797530957341
2021-03-25 16:00:00,0.0,0.0,0.0,0.0
2021-03-26 00:00:00,0.03658665502525123,2.0,0.5099179303169179,1.0198358606338358
2021-03-26 08:00:00,0.03856300193693406,2.0,0.5459683881124504,1.0919367762249008
