Date,score,vote,weighted_votes,pred
2021-02-04 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-04 12:00:00,0.04181965708293581,1.0,1.0,2.0
2021-02-05 00:00:00,-0.375,-1.0,-1.0,-2.0
2021-02-05 12:00:00,0.0980488859748721,1.0,1.0,2.0
2021-02-06 00:00:00,0.0,0.0,0.0,0.0
2021-02-06 12:00:00,0.0,0.0,0.0,0.0
2021-02-07 00:00:00,0.0,0.0,0.0,0.0
2021-02-07 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-08 00:00:00,0.25,1.0,1.0,2.0
2021-02-08 12:00:00,1.1102230246251564e-16,0.0,0.0,0.0
2021-02-09 00:00:00,8.247371040072586e-18,0.0,0.0,0.0
2021-02-09 12:00:00,7.232998788435031e-17,0.0,0.0,0.0
2021-02-10 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-10 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-11 00:00:00,-2.220446049250313e-16,0.0,0.0,0.0
2021-02-11 12:00:00,0.0676807881564875,1.0,1.0,2.0
2021-02-12 00:00:00,0.003408755713841624,0.0,0.0,0.0
2021-02-12 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-13 00:00:00,0.0,0.0,0.0,0.0
2021-02-13 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-14 00:00:00,0.0,0.0,0.0,0.0
2021-02-14 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-15 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-15 12:00:00,1.1102230246251563e-16,0.0,0.0,0.0
2021-02-16 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-16 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-17 00:00:00,0.05737095999273718,1.0,1.0,2.0
2021-02-17 12:00:00,-0.03836471726145411,-1.0,-1.0,-2.0
2021-02-18 00:00:00,-0.12307113285660513,-1.0,-1.0,-2.0
2021-02-18 12:00:00,0.02329068274937227,1.0,1.0,2.0
2021-02-19 00:00:00,-0.0761030317968943,-1.0,-1.0,-2.0
2021-02-19 12:00:00,0.11657324089098692,1.0,1.0,2.0
2021-02-20 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-20 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-21 00:00:00,0.0,0.0,0.0,0.0
2021-02-21 12:00:00,-0.005942297387213774,0.0,0.0,0.0
2021-02-22 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-02-22 12:00:00,-0.005179859508787016,0.0,0.0,0.0
2021-02-23 00:00:00,0.0,0.0,0.0,0.0
2021-02-23 12:00:00,0.011647753482793538,0.0,0.0,0.0
2021-02-24 00:00:00,0.0,0.0,0.0,0.0
2021-02-24 12:00:00,0.0,0.0,0.0,0.0
2021-02-25 00:00:00,0.048819095477387005,1.0,1.0,2.0
2021-02-25 12:00:00,1.1102230246251564e-16,0.0,0.0,0.0
2021-02-26 00:00:00,0.25,1.0,1.0,2.0
2021-02-26 12:00:00,0.08375431739125094,1.0,1.0,2.0
2021-02-27 00:00:00,1.1102230246251564e-16,0.0,0.0,0.0
2021-02-27 12:00:00,0.04756081092440857,1.0,1.0,2.0
2021-02-28 00:00:00,0.0,0.0,0.0,0.0
2021-02-28 12:00:00,0.0,0.0,0.0,0.0
2021-03-01 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-01 12:00:00,0.04138580033314774,1.0,1.0,2.0
2021-03-02 00:00:00,-2.220446049250313e-16,0.0,0.0,0.0
2021-03-02 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-03 00:00:00,0.0,0.0,0.0,0.0
2021-03-03 12:00:00,-0.25,-1.0,-1.0,-2.0
2021-03-04 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-04 12:00:00,0.0439722929189976,1.0,1.0,2.0
2021-03-05 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-05 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-06 00:00:00,0.25,1.0,1.0,2.0
2021-03-06 12:00:00,0.11520572450805014,1.0,1.0,2.0
2021-03-07 00:00:00,0.0,0.0,0.0,0.0
2021-03-07 12:00:00,0.0,0.0,0.0,0.0
2021-03-08 00:00:00,0.0,0.0,0.0,0.0
2021-03-08 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-09 00:00:00,0.25,1.0,1.0,2.0
2021-03-09 12:00:00,-0.02779781657288502,-1.0,-1.0,-2.0
2021-03-10 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-10 12:00:00,-5.01982027635797e-17,0.0,0.0,0.0
2021-03-11 00:00:00,0.0,0.0,0.0,0.0
2021-03-11 12:00:00,0.08941897563052909,1.0,1.0,2.0
2021-03-12 00:00:00,0.0,0.0,0.0,0.0
2021-03-12 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-13 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-13 12:00:00,9.276331062322886e-17,0.0,0.0,0.0
2021-03-14 00:00:00,0.0,0.0,0.0,0.0
2021-03-14 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-15 00:00:00,0.0,0.0,0.0,0.0
2021-03-15 12:00:00,0.25,1.0,1.0,2.0
2021-03-16 00:00:00,-0.04459856340166124,-1.0,-1.0,-2.0
2021-03-16 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-17 00:00:00,3.1727526763246915e-17,0.0,0.0,0.0
2021-03-17 12:00:00,0.032670915921174555,1.0,1.0,2.0
2021-03-18 00:00:00,0.0,0.0,0.0,0.0
2021-03-18 12:00:00,0.13738922277681578,1.0,1.0,2.0
2021-03-19 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-19 12:00:00,0.06405101899348406,1.0,1.0,2.0
2021-03-20 00:00:00,0.0,0.0,0.0,0.0
2021-03-20 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-21 00:00:00,0.0,0.0,0.0,0.0
2021-03-21 12:00:00,0.0,0.0,0.0,0.0
2021-03-22 00:00:00,0.05073032677364013,1.0,1.0,2.0
2021-03-22 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-23 00:00:00,0.0,0.0,0.0,0.0
2021-03-23 12:00:00,0.0,0.0,0.0,0.0
2021-03-24 00:00:00,0.0,0.0,0.0,0.0
2021-03-24 12:00:00,-2.220446049250313e-16,0.0,0.0,0.0
2021-03-25 00:00:00,0.0,0.0,0.0,0.0
2021-03-25 12:00:00,0.05323840725806453,1.0,1.0,2.0
2021-03-26 00:00:00,-0.11079545454545449,-1.0,-1.0,-2.0
2021-03-26 12:00:00,0.0,0.0,0.0,0.0
2021-03-27 00:00:00,0.12128712871287135,1.0,1.0,2.0
2021-03-27 12:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-28 00:00:00,1.1102230246251565e-16,0.0,0.0,0.0
2021-03-28 12:00:00,0.0,0.0,0.0,0.0
2021-03-29 00:00:00,0.0,0.0,0.0,0.0
2021-03-29 12:00:00,0.25,1.0,1.0,2.0
